sensitivity_name,sensitivity_value,baseline_value,coverage_basis,scenario_id,default_set_size,default_members,stressed_requirement,available_resources,lcr,liquidity_shortfall,resource_utilization,dominant_stress_component,baseline_stressed_requirement,baseline_available_resources,baseline_lcr,baseline_liquidity_shortfall,baseline_default_members,baseline_dominant_stress_component,requirement_change_pct,resource_change_pct,lcr_change_pct,requirement_elasticity,lcr_elasticity,default_set_changed,dominant_component_changed,lcr_below_one,shortfall_triggered
available_resource_assumptions,1.250000000000,1.000000000000,cover2,moderate,2,M001|M002,858.988888888889,1030.000000000000,1.199084194596,0.000000000000,0.833969795038,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.000000000000,0.055327868852,0.055327868852,0.000000000000,0.221311475410,False,False,False,False
available_resource_assumptions,0.500000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,410.000000000000,0.286978078063,1018.680555555556,3.484586720867,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,-0.500000000000,-0.500000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,0.750000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,615.000000000000,0.430467117095,813.680555555556,2.323057813911,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,-0.250000000000,-0.250000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,0.900000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,738.000000000000,0.516560540514,690.680555555556,1.935881511593,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,-0.100000000000,-0.100000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,1.000000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,1.742293360434,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
available_resource_assumptions,1.100000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,888.000000000000,0.621552520294,540.680555555556,1.608874499499,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,0.082926829268,0.082926829268,0.000000000000,0.829268292683,False,False,True,True
available_resource_assumptions,1.250000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,990.000000000000,0.692947066544,438.680555555556,1.443111672278,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,0.207317073171,0.207317073171,0.000000000000,0.829268292683,False,False,True,True
available_resource_assumptions,0.500000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,370.000000000000,0.151745241158,2068.297222222222,6.589992492492,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,-0.500000000000,-0.500000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,0.750000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,555.000000000000,0.227617861736,1883.297222222222,4.393328328328,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,-0.250000000000,-0.250000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,0.900000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,666.000000000000,0.273141434084,1772.297222222222,3.661106940274,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,-0.100000000000,-0.100000000000,-0.000000000000,1.000000000000,False,False,True,True
available_resource_assumptions,1.000000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,3.294996246246,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
available_resource_assumptions,1.100000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,808.000000000000,0.331378796906,1630.297222222222,3.017694581958,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.091891891892,0.091891891892,0.000000000000,0.918918918919,False,False,True,True
available_resource_assumptions,1.250000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,910.000000000000,0.373211268793,1528.297222222222,2.679447496947,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.229729729730,0.229729729730,0.000000000000,0.918918918919,False,False,True,True
default_set_size,1.000000000000,2.000000000000,variable_default_set,moderate,1,M001,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,0.523658459596,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,-0.356239247694,0.081967213115,0.680697695906,0.712478495389,-1.361395391812,True,False,False,False
default_set_size,2.000000000000,2.000000000000,variable_default_set,moderate,2,M001|M002,858.988888888889,976.000000000000,1.136219586335,0.000000000000,0.880111566485,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.000000000000,0.000000000000,0.000000000000,,,False,False,False,False
default_set_size,3.000000000000,2.000000000000,variable_default_set,moderate,3,M001|M002|M003,988.580555555556,916.000000000000,0.926581040718,72.580555555556,1.079236414362,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.150865358496,-0.061475409836,-0.184505308779,0.301730716993,-0.369010617558,True,False,True,True
default_set_size,1.000000000000,2.000000000000,variable_default_set,severe,1,M001,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,1.742293360434,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,-0.414066282595,0.108108108108,0.891183379948,0.828132565190,-1.782366759897,True,False,True,True
default_set_size,2.000000000000,2.000000000000,variable_default_set,severe,2,M001|M002,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,3.294996246246,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
default_set_size,3.000000000000,2.000000000000,variable_default_set,severe,3,M001|M002|M003,2945.831944444445,680.000000000000,0.230834620856,2265.831944444445,4.332105800654,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.208151294107,-0.081081081081,-0.239400790777,0.416302588213,-0.478801581555,True,False,True,True
duration_assumptions,0.750000000000,1.000000000000,cover1,moderate,1,M001,540.483333333333,1056.000000000000,1.953806777884,0.000000000000,0.511821338384,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,-0.022604659574,0.000000000000,0.023127447655,0.090418638295,-0.092509790620,False,False,False,False
duration_assumptions,0.900000000000,1.000000000000,cover1,moderate,1,M001,547.983333333333,1056.000000000000,1.927065908331,0.000000000000,0.518923611111,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,-0.009041863830,0.000000000000,0.009124365096,0.090418638295,-0.091243650963,False,False,False,False
duration_assumptions,1.000000000000,1.000000000000,cover1,moderate,1,M001,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,0.523658459596,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.000000000000,0.000000000000,0.000000000000,,,False,False,False,False
duration_assumptions,1.100000000000,1.000000000000,cover1,moderate,1,M001,557.983333333333,1056.000000000000,1.892529645449,0.000000000000,0.528393308081,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.009041863830,0.000000000000,-0.008960841124,0.090418638295,-0.089608411243,False,False,False,False
duration_assumptions,1.250000000000,1.000000000000,cover1,moderate,1,M001,565.483333333333,1056.000000000000,1.867429043002,0.000000000000,0.535495580808,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.022604659574,0.000000000000,-0.022104983937,0.090418638295,-0.088419935748,False,False,False,False
duration_assumptions,1.500000000000,1.000000000000,cover1,moderate,1,M001,577.983333333333,1056.000000000000,1.827042302258,0.000000000000,0.547332702020,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.045209319148,0.000000000000,-0.043253842383,0.090418638295,-0.086507684766,False,False,False,False
duration_assumptions,0.750000000000,1.000000000000,cover2,moderate,2,M001|M002,838.488888888889,976.000000000000,1.163998727870,0.000000000000,0.859107468124,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,-0.023865267951,0.000000000000,0.024448743772,0.095461071803,-0.097794975087,False,False,False,False
duration_assumptions,0.900000000000,1.000000000000,cover2,moderate,2,M001|M002,850.788888888889,976.000000000000,1.147170599835,0.000000000000,0.871709927140,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,-0.009546107180,0.000000000000,0.009638113646,0.095461071803,-0.096381136462,False,False,False,False
duration_assumptions,1.000000000000,1.000000000000,cover2,moderate,2,M001|M002,858.988888888889,976.000000000000,1.136219586335,0.000000000000,0.880111566485,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.000000000000,0.000000000000,0.000000000000,,,False,False,False,False
duration_assumptions,1.100000000000,1.000000000000,cover2,moderate,2,M001|M002,867.188888888889,976.000000000000,1.125475674914,0.000000000000,0.888513205829,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.009546107180,0.000000000000,-0.009455840711,0.095461071803,-0.094558407114,False,False,False,False
duration_assumptions,1.250000000000,1.000000000000,cover2,moderate,2,M001|M002,879.488888888889,976.000000000000,1.109735452409,0.000000000000,0.901115664845,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.023865267951,0.000000000000,-0.023308992597,0.095461071803,-0.093235970387,False,False,False,False
duration_assumptions,1.500000000000,1.000000000000,cover2,moderate,2,M001|M002,899.988888888889,976.000000000000,1.084457832813,0.000000000000,0.922119763206,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.047730535901,0.000000000000,-0.045556117977,0.095461071803,-0.091112235954,False,False,False,False
duration_assumptions,0.750000000000,1.000000000000,cover1,severe,1,M001,1397.430555555556,820.000000000000,0.586791233911,577.430555555556,1.704183604336,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,-0.021873329121,0.000000000000,0.022362470805,0.087493316483,-0.089449883218,False,False,True,True
duration_assumptions,0.900000000000,1.000000000000,cover1,severe,1,M001,1416.180555555556,820.000000000000,0.579022213505,596.180555555556,1.727049457995,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,-0.008749331648,0.000000000000,0.008826558133,0.087493316483,-0.088265581327,False,False,True,True
duration_assumptions,1.000000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,1.742293360434,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
duration_assumptions,1.100000000000,1.000000000000,cover1,severe,1,M001,1441.180555555556,820.000000000000,0.568977979087,621.180555555556,1.757537262873,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.008749331648,0.000000000000,-0.008673444803,0.087493316483,-0.086734448032,False,False,True,True
duration_assumptions,1.250000000000,1.000000000000,cover1,severe,1,M001,1459.930555555556,820.000000000000,0.561670551301,639.930555555556,1.780403116531,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.021873329121,0.000000000000,-0.021405127717,0.087493316483,-0.085620510869,False,False,True,True
duration_assumptions,1.500000000000,1.000000000000,cover1,severe,1,M001,1491.180555555556,820.000000000000,0.549899874261,671.180555555556,1.818512872629,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.043746658241,0.000000000000,-0.041913100172,0.087493316483,-0.083826200345,False,False,True,True
duration_assumptions,0.750000000000,1.000000000000,cover2,severe,2,M001|M002,2387.047222222222,740.000000000000,0.310006435194,1647.047222222222,3.225739489489,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,-0.021018766512,0.000000000000,0.021470040275,0.084075066047,-0.085880161101,False,False,True,True
duration_assumptions,0.900000000000,1.000000000000,cover2,severe,2,M001|M002,2417.797222222222,740.000000000000,0.306063715021,1677.797222222222,3.267293543544,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,-0.008407506605,0.000000000000,0.008478792105,0.084075066047,-0.084787921053,False,False,True,True
duration_assumptions,1.000000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,3.294996246246,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
duration_assumptions,1.100000000000,1.000000000000,cover2,severe,2,M001|M002,2458.797222222222,740.000000000000,0.300960157801,1718.797222222222,3.322698948949,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.008407506605,0.000000000000,-0.008337409777,0.084075066047,-0.083374097769,False,False,True,True
duration_assumptions,1.250000000000,1.000000000000,cover2,severe,2,M001|M002,2489.547222222222,740.000000000000,0.297242805196,1749.547222222222,3.364253003003,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.021018766512,0.000000000000,-0.020586072657,0.084075066047,-0.082344290628,False,False,True,True
duration_assumptions,1.500000000000,1.000000000000,cover2,severe,2,M001|M002,2540.797222222222,740.000000000000,0.291247169797,1800.797222222222,3.433509759760,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.042037533023,0.000000000000,-0.040341668789,0.084075066047,-0.080683337579,False,False,True,True
haircut_increases,0.500000000000,1.000000000000,cover1,moderate,1,M001,545.783333333333,1056.000000000000,1.934833725227,0.000000000000,0.516840277778,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,-0.013020283915,0.000000000000,0.013192048127,0.026040567829,-0.026384096253,False,False,False,False
haircut_increases,0.750000000000,1.000000000000,cover1,moderate,1,M001,549.383333333333,1056.000000000000,1.922155143646,0.000000000000,0.520249368687,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,-0.006510141957,0.000000000000,0.006552801626,0.026040567829,-0.026211206504,False,False,False,False
haircut_increases,1.000000000000,1.000000000000,cover1,moderate,1,M001,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,0.523658459596,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.000000000000,0.000000000000,0.000000000000,,,False,False,False,False
haircut_increases,1.500000000000,1.000000000000,cover1,moderate,1,M001,560.183333333333,1056.000000000000,1.885097140817,0.000000000000,0.530476641414,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.013020283915,0.000000000000,-0.012852935051,0.026040567829,-0.025705870102,False,False,False,False
haircut_increases,2.000000000000,1.000000000000,cover1,moderate,1,M001,567.383333333333,1056.000000000000,1.861175572071,0.000000000000,0.537294823232,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.026040567829,0.000000000000,-0.025379666892,0.026040567829,-0.025379666892,False,False,False,False
haircut_increases,3.000000000000,1.000000000000,cover1,moderate,1,M001,581.783333333333,1056.000000000000,1.815108717449,0.000000000000,0.550931186869,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,0.052081135658,0.000000000000,-0.049502965021,0.026040567829,-0.024751482511,False,False,False,False
haircut_increases,0.500000000000,1.000000000000,cover2,moderate,2,M001|M002,847.663888888889,976.000000000000,1.151399762091,0.000000000000,0.868508082878,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,-0.013184105343,0.000000000000,0.013360248264,0.026368210687,-0.026720496528,False,False,False,False
haircut_increases,0.750000000000,1.000000000000,cover2,moderate,2,M001|M002,853.326388888889,976.000000000000,1.143759307937,0.000000000000,0.874309824681,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,-0.006592052672,0.000000000000,0.006635796190,0.026368210687,-0.026543184759,False,False,False,False
haircut_increases,1.000000000000,1.000000000000,cover2,moderate,2,M001|M002,858.988888888889,976.000000000000,1.136219586335,0.000000000000,0.880111566485,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.000000000000,0.000000000000,0.000000000000,,,False,False,False,False
haircut_increases,1.500000000000,1.000000000000,cover2,moderate,2,M001|M002,870.313888888889,976.000000000000,1.121434476067,0.000000000000,0.891715050091,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.013184105343,0.000000000000,-0.013012546559,0.026368210687,-0.026025093118,False,False,False,False
haircut_increases,2.000000000000,1.000000000000,cover2,moderate,2,M001|M002,881.638888888889,976.000000000000,1.107029206969,0.000000000000,0.903318533698,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.026368210687,0.000000000000,-0.025690790510,0.026368210687,-0.025690790510,False,False,False,False
haircut_increases,3.000000000000,1.000000000000,cover2,moderate,2,M001|M002,904.288888888889,976.000000000000,1.079301108299,0.000000000000,0.926525500911,settlement_liquidity_need,858.988888888889,976.000000000000,1.136219586335,0.000000000000,M001|M002,settlement_liquidity_need,0.052736421374,0.000000000000,-0.050094610867,0.026368210687,-0.025047305433,False,False,False,False
haircut_increases,0.500000000000,1.000000000000,cover1,severe,1,M001,1402.430555555556,820.000000000000,0.584699182966,582.430555555556,1.710281165312,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,-0.018373596461,0.000000000000,0.018717504333,0.036747192923,-0.037435008666,False,False,True,True
haircut_increases,0.750000000000,1.000000000000,cover1,severe,1,M001,1415.555555555556,820.000000000000,0.579277864992,595.555555555556,1.726287262873,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,-0.009186798231,0.000000000000,0.009271978022,0.036747192923,-0.037087912088,False,False,True,True
haircut_increases,1.000000000000,1.000000000000,cover1,severe,1,M001,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,1.742293360434,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
haircut_increases,1.500000000000,1.000000000000,cover1,severe,1,M001,1454.930555555556,820.000000000000,0.563600782779,634.930555555556,1.774305555556,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.018373596461,0.000000000000,-0.018042098229,0.036747192923,-0.036084196458,False,False,True,True
haircut_increases,2.000000000000,1.000000000000,cover1,severe,1,M001,1481.180555555556,820.000000000000,0.553612452529,661.180555555556,1.806317750678,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.036747192923,0.000000000000,-0.035444699705,0.036747192923,-0.035444699705,False,False,True,True
haircut_increases,3.000000000000,1.000000000000,cover1,severe,1,M001,1533.680555555556,820.000000000000,0.534661534978,713.680555555556,1.870342140921,settlement_fail_requirement,1428.680555555556,820.000000000000,0.573956156127,608.680555555556,M001,settlement_fail_requirement,0.073494385846,0.000000000000,-0.068462757528,0.036747192923,-0.034231378764,False,False,True,True
haircut_increases,0.500000000000,1.000000000000,cover2,severe,2,M001|M002,2396.447222222222,740.000000000000,0.308790443260,1656.447222222222,3.238442192192,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,-0.017163617142,0.000000000000,0.017463351420,0.034327234283,-0.034926702839,False,False,True,True
haircut_increases,0.750000000000,1.000000000000,cover2,severe,2,M001|M002,2417.372222222222,740.000000000000,0.306117524309,1677.372222222222,3.266719219219,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,-0.008581808571,0.000000000000,0.008656093508,0.034327234283,-0.034624374033,False,False,True,True
haircut_increases,1.000000000000,1.000000000000,cover2,severe,2,M001|M002,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,3.294996246246,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.000000000000,0.000000000000,0.000000000000,,,False,False,True,True
haircut_increases,1.500000000000,1.000000000000,cover2,severe,2,M001|M002,2480.147222222222,740.000000000000,0.298369384434,1740.147222222222,3.351550300300,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.017163617142,0.000000000000,-0.016873998295,0.034327234283,-0.033747996591,False,False,True,True
haircut_increases,2.000000000000,1.000000000000,cover2,severe,2,M001|M002,2521.997222222222,740.000000000000,0.293418245460,1781.997222222222,3.408104354354,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.034327234283,0.000000000000,-0.033187982628,0.034327234283,-0.033187982628,False,False,True,True
haircut_increases,3.000000000000,1.000000000000,cover2,severe,2,M001|M002,2605.697222222222,740.000000000000,0.283993087796,1865.697222222222,3.521212462462,settlement_fail_requirement,2438.297222222222,740.000000000000,0.303490482315,1698.297222222222,M001|M002,settlement_fail_requirement,0.068654468567,0.000000000000,-0.064243841753,0.034327234283,-0.032121920876,False,False,True,True
liquidation_horizon,1.000000000000,5.000000000000,cover1,moderate,1,M001,526.544013108331,1056.000000000000,2.005530352090,0.000000000000,0.498621224534,settlement_liquidity_need,552.983333333333,1056.000000000000,1.909641640797,0.000000000000,M001,settlement_liquidity_need,-0.047812146644,0.000000000000,0.050212934848,0.059765183305,-0.062766168560,False,False,False,False
